CROP_NAME;ELEMENT;VERY_LOW;LOW;SLIGHTLY_LOW;NORMAL;HIGH;VERY_HIGH;VERY_LOW_COMMENTS;LOW_COMMENTS;SLIGHTLY_LOW_COMMENTS;NORMAL_COMMENTS;HIGH_COMMENTS;VERY_HIGH_COMMENTS;
POTATO (SNOWDEN) (379);S;0,06;0,07;0,11;0,14;0,25;0,26;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Normal Level####;High levels of Sulfur should not create problems for this crop.####;High levels of Sulfur should not create problems for this crop.####;
POTATO (SNOWDEN) (379);S;0,06;0,07;0,11;0,14;0,25;0,26;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Normal Level####;High levels of Sulfur should not create problems for this crop.####;High levels of Sulfur should not create problems for this crop.####;
POTATO (ATLANTIC) (365);S;0,08;0,09;0,13;0,17;0,45;0,46;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Normal Level####;High levels of Sulfur should not create problems for this crop.####;High levels of Sulfur should not create problems for this crop.####;
POTATO (SHEPODY) (368);S;0,08;0,09;0,13;0,17;0,45;0,46;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Normal Level####;High levels of Sulfur should not create problems for this crop.####;High levels of Sulfur should not create problems for this crop.####;
POTATO (ONAWAY) (371);S;0,08;0,09;0,13;0,17;0,45;0,46;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Normal Level####;High levels of Sulfur should not create problems for this crop.####;High levels of Sulfur should not create problems for this crop.####;
POTATO (NORLAND) (375);S;0,08;0,09;0,13;0,17;0,45;0,46;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Normal Level####;High levels of Sulfur should not create problems for this crop.####;High levels of Sulfur should not create problems for this crop.####;
POTATO (KENNEBEC) (364);S;0,08;0,09;0,13;0,17;0,45;0,46;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Normal Level####;High levels of Sulfur should not create problems for this crop.####;High levels of Sulfur should not create problems for this crop.####;
POTATO (R. BURBANK) (369);S;0,08;0,09;0,13;0,17;0,45;0,46;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Normal Level####;High levels of Sulfur should not create problems for this crop.####;High levels of Sulfur should not create problems for this crop.####;
POTATO (SNOWDEN) (370);S;0,08;0,09;0,13;0,17;0,35;0,36;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Normal Level####;High levels of Sulfur should not create problems for this crop.####;High levels of Sulfur should not create problems for this crop.####;
POTATO (SNOWDEN) (370);S;0,08;0,09;0,13;0,17;0,35;0,36;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Low sulfur levels can have a negative influence on nitrogen and it's function in the plant. It is important to keep levels in the adequate range.  Consider adding Sulfur to your dry fertilizer program####;Normal Level####;High levels of Sulfur should not create problems for this crop.####;High levels of Sulfur should not create problems for this crop.####;
POTATO (ATLANTIC) (374);MG;0,08;0,09;0,14;0,18;0,35;0,36;Important for phosphate metabolism, disease resistance and dry matter production ( specific gravity ).  Boosts bulking. Increased yield of tubers. Improved disease resistance and skin quality. Increased tuber dry matter content and starch levels.#YaraVita HYDROMAG#5L/ha#Water rate: 200L/ha#Repeat applications may be necessary;Important for phosphate metabolism, disease resistance and dry matter production ( specific gravity ).  Boosts bulking. Increased yield of tubers. Improved disease resistance and skin quality. Increased tuber dry matter content and starch levels.#YaraVita HYDROMAG#5L/ha#Water rate: 200L/ha#Repeat applications may be necessary;Important for phosphate metabolism, disease resistance and dry matter production ( specific gravity ).  Boosts bulking. Increased yield of tubers. Improved disease resistance and skin quality. Increased tuber dry matter content and starch levels.#YaraVita HYDROMAG#5L/ha#Water rate: 200L/ha#Repeat applications may be necessary;Good Level####;Unusually high level for potato crop.####;Unusually high level for potato crop.####;
POTATO (ATLANTIC) (374);P;0,08;0,09;0,14;0,18;0,40;0,41;####;####;####;####;####;####;
POTATO (SHEPODY) (377);MG;0,08;0,09;0,14;0,18;0,35;0,36;Important for phosphate metabolism, disease resistance and dry matter production ( specific gravity ).  Boosts bulking. Increased yield of tubers. Improved disease resistance and skin quality. Increased tuber dry matter content and starch levels.#YaraVita HYDROMAG#5L/ha#Water rate: 200L/ha#Repeat applications may be necessary;Important for phosphate metabolism, disease resistance and dry matter production ( specific gravity ).  Boosts bulking. Increased yield of tubers. Improved disease resistance and skin quality. Increased tuber dry matter content and starch levels.#YaraVita HYDROMAG#5L/ha#Water rate: 200L/ha#Repeat applications may be necessary;Important for phosphate metabolism, disease resistance and dry matter production ( specific gravity ).  Boosts bulking. Increased yield of tubers. Improved disease resistance and skin quality. Increased tuber dry matter content and starch levels.#YaraVita HYDROMAG#5L/ha#Water rate: 200L/ha#Repeat applications may be necessary;Good Level####;Unusually high level for potato crop.####;Unusually high level for potato crop.####;
POTATO (SHEPODY) (377);P;0,08;0,09;0,14;0,18;0,40;0,41;####;####;####;####;####;####;
POTATO (ONAWAY) (380);MG;0,08;0,09;0,14;0,18;0,35;0,36;Important for phosphate metabolism, disease resistance and dry matter production ( specific gravity ).  Boosts bulking. Increased yield of tubers. Improved disease resistance and skin quality. Increased tuber dry matter content and starch levels.#YaraVita HYDROMAG#5L/ha#Water rate: 200L/ha#Repeat applications may be necessary;Important for phosphate metabolism, disease resistance and dry matter production ( specific gravity ).  Boosts bulking. Increased yield of tubers. Improved disease resistance and skin quality. Increased tuber dry matter content and starch levels.#YaraVita HYDROMAG#5L/ha#Water rate: 200L/ha#Repeat applications may be necessary;Important for phosphate metabolism, disease resistance and dry matter production ( specific gravity ).  Boosts bulking. Increased yield of tubers. Improved disease resistance and skin quality. Increased tuber dry matter content and starch levels.#YaraVita HYDROMAG#5L/ha#Water rate: 200L/ha#Repeat applications may be necessary;Good Level####;Unusually high level for potato crop.####;Unusually high level for potato crop.####;
